Database,Pathway,Observed_Overlap,Mean_Random_Overlap,Empirical_P_Value,FDR_q_val,Contributing_Proteins
GO_Biological_Process,GOBP_BODY_FLUID_SECRETION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BONE_CELL_DEVELOPMENT,0,0.1486,1.0,1.0,
GO_Biological_Process,GOBP_BONE_DEVELOPMENT,0,0.3726,1.0,1.0,
GO_Biological_Process,GOBP_BONE_GROWTH,0,0.0714,1.0,1.0,
GO_Biological_Process,GOBP_BONE_MARROW_DEVELOPMENT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BONE_MATURATION,0,0.0765,1.0,1.0,
GO_Biological_Process,GOBP_BONE_MINERALIZATION,0,0.2944,1.0,1.0,
GO_Biological_Process,GOBP_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION,0,0.0378,1.0,1.0,
GO_Biological_Process,GOBP_BONE_MORPHOGENESIS,0,0.148,1.0,1.0,
GO_Biological_Process,GOBP_BONE_REMODELING,0,0.1127,1.0,1.0,
GO_Biological_Process,GOBP_BONE_RESORPTION,0,0.0378,1.0,1.0,
GO_Biological_Process,GOBP_BOX_C_D_SNORNP_ASSEMBLY,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRADYKININ_CATABOLIC_PROCESS,0,0.0371,1.0,1.0,
GO_Biological_Process,GOBP_BRAINSTEM_DEVELOPMENT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRAIN_MORPHOGENESIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT,0,0.0382,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,0,0.0361,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS,0,0.0361,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,0,0.1129,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE,0,0.0361,1.0,1.0,
GO_Biological_Process,GOBP_BRANCH_ELONGATION_INVOLVED_IN_MAMMARY_GLAND_DUCT_BRANCHING,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BRONCHUS_DEVELOPMENT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BROWN_FAT_CELL_DIFFERENTIATION,0,0.0732,1.0,1.0,
GO_Biological_Process,GOBP_BRUSH_BORDER_ASSEMBLY,0,0.0341,1.0,1.0,
GO_Biological_Process,GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION,0,0.0713,1.0,1.0,
GO_Biological_Process,GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_B_1_B_CELL_DIFFERENTIATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0,0.1091,1.0,1.0,
GO_Biological_Process,GOBP_B_CELL_APOPTOTIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_B_CELL_CHEMOTAXIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_B_CELL_DIFFERENTIATION,0,0.2636,1.0,1.0,
GO_Biological_Process,GOBP_B_CELL_HOMEOSTASIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_B_CELL_LINEAGE_COMMITMENT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_C4_DICARBOXYLATE_TRANSPORT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCINEURIN_MEDIATED_SIGNALING,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCITONIN_GENE_RELATED_PEPTIDE_RECEPTOR_SIGNALING_PATHWAY,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCITRIOL_BIOSYNTHETIC_PROCESS_FROM_CALCIOL,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ACTIVATED_PHOSPHATIDYLCHOLINE_SCRAMBLING,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION,0,0.1478,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_HOMEOSTASIS,0,0.2939,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_IMPORT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS,0,0.1102,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,0,0.1484,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0,0.1484,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_TRANSPORT,0,0.2586,1.0,1.0,
GO_Biological_Process,GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS,0,0.109,1.0,1.0,
GO_Biological_Process,GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,0,0.0351,1.0,1.0,
GO_Biological_Process,GOBP_CAMKK_AMPK_SIGNALING_CASCADE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CAMP_BIOSYNTHETIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CAMP_CATABOLIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CAMP_METABOLIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION,0,0.0682,1.0,1.0,
GO_Biological_Process,GOBP_CANNABINOID_SIGNALING_PATHWAY,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0,0.3271,1.0,1.0,
GO_Biological_Process,GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,0,0.1863,1.0,1.0,
GO_Biological_Process,GOBP_CAP_DEPENDENT_TRANSLATIONAL_INITIATION,0,0.0353,1.0,1.0,
GO_Biological_Process,GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0,0.2511,1.0,1.0,
GO_Biological_Process,GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,0,0.3223,1.0,1.0,
GO_Biological_Process,GOBP_CARBOHYDRATE_HOMEOSTASIS,0,0.4401,1.0,1.0,
GO_Biological_Process,GOBP_CARBOHYDRATE_IMPORT_ACROSS_PLASMA_MEMBRANE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARBOHYDRATE_MEDIATED_SIGNALING,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARBOHYDRATE_PHOSPHORYLATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARBOHYDRATE_TRANSPORT,0,0.1072,1.0,1.0,
GO_Biological_Process,GOBP_CARBON_CATABOLITE_ACTIVATION_OF_TRANSCRIPTION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARBON_DIOXIDE_TRANSMEMBRANE_TRANSPORT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARBON_DIOXIDE_TRANSPORT,0,0.1492,1.0,1.0,
GO_Biological_Process,GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT,0,0.1505,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_ATRIUM_DEVELOPMENT,0,0.113,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_ATRIUM_MORPHOGENESIS,0,0.113,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_CELL_DEVELOPMENT,0,0.1109,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_CELL_FATE_COMMITMENT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_CHAMBER_DEVELOPMENT,0,0.2954,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_CHAMBER_FORMATION,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_CHAMBER_MORPHOGENESIS,0,0.2954,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_CONDUCTION,0,0.144,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT,0,0.0752,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0,0.0737,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_FIBROBLAST_CELL_DIFFERENTIATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS,0,0.0732,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0,0.1053,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION,0,0.1053,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION,0,0.0713,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,0,0.14,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0,0.112,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,0,0.034,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION,0,0.0749,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_CONTRACTION,0,0.14,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_MYOBLAST_PROLIFERATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0,0.2979,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,0,0.1471,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MUSCLE_TISSUE_REGENERATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_PACEMAKER_CELL_DEVELOPMENT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_SEPTUM_CELL_DIFFERENTIATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_SEPTUM_DEVELOPMENT,0,0.1491,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_SEPTUM_MORPHOGENESIS,0,0.1113,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_VENTRICLE_DEVELOPMENT,0,0.1471,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_VENTRICLE_FORMATION,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS,0,0.1471,1.0,1.0,
GO_Biological_Process,GOBP_CARDIOBLAST_DIFFERENTIATION,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CARDIOBLAST_PROLIFERATION,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CARDIOCYTE_DIFFERENTIATION,0,0.1849,1.0,1.0,
GO_Biological_Process,GOBP_CARDIOLIPIN_METABOLIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARNITINE_BIOSYNTHETIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARNITINE_METABOLIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARNITINE_TRANSPORT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARTILAGE_CONDENSATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CARTILAGE_DEVELOPMENT,0,0.3696,1.0,1.0,
GO_Biological_Process,GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS,0,0.0712,1.0,1.0,
GO_Biological_Process,GOBP_CARTILAGE_HOMEOSTASIS,0,0.0352,1.0,1.0,
GO_Biological_Process,GOBP_CARTILAGE_MORPHOGENESIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CATECHOLAMINE_SECRETION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CATECHOLAMINE_TRANSPORT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CATECHOLAMINE_UPTAKE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0,0.0358,1.0,1.0,
GO_Biological_Process,GOBP_CATECHOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0,0.0358,1.0,1.0,
GO_Biological_Process,GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,0,0.0358,1.0,1.0,
GO_Biological_Process,GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CD27_SIGNALING_PATHWAY,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CD40_SIGNALING_PATHWAY,0,0.0392,1.0,1.0,
GO_Biological_Process,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION,0,0.037,1.0,1.0,
GO_Biological_Process,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0,0.2181,1.0,1.0,
GO_Biological_Process,GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,0,0.1817,1.0,1.0,
GO_Biological_Process,GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_HOMEOSTASIS,0,0.1817,1.0,1.0,
GO_Biological_Process,GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION,0,0.0364,1.0,1.0,
GO_Biological_Process,GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION,0,0.1511,1.0,1.0,
GO_Biological_Process,GOBP_CDP_CHOLINE_PATHWAY,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CDP_DIACYLGLYCEROL_METABOLIC_PROCESS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS,0,0.0389,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_COMPONENT_MAINTENANCE,0,0.2605,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_HYPOTONIC_RESPONSE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_OXIDANT_DETOXIFICATION,0,0.6955,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_PIGMENTATION,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,0,0.1411,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPIRATION,0,0.4424,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0,0.0746,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE,0,0.036,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ALDOSTERONE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ALKALOID,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_AMMONIUM_ION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA,0,0.1757,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN,0,0.0387,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ANTIBIOTIC,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ATP,0,0.0364,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS,0,0.0346,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_CAFFEINE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_CAMP,0,0.0354,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,0,0.1813,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_CGMP,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL,0,0.0394,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_COCAINE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_COLD,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_COPPER_ION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,0,0.1123,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE_STIMULUS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS,0,0.0385,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_DSRNA,0,0.0351,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_EPINEPHRINE_STIMULUS,0,0.0735,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ETHANOL,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_ETHER,0,0.0384,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA,0,0.0351,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,0,0.0698,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID,0,0.0732,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE_STIMULUS,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION,0,0.0359,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_RELEASING_HORMONE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS,0,0.0381,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS,0,0.0365,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_HEAT,0,0.0755,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_HISTAMINE,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,0,0.8952,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,0,0.1485,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_HYDROPEROXIDE,0,0.0348,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_HYPEROXIA,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,0,0.0358,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_INDOLE_3_METHANOL,0,0.0352,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS,0,0.0745,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0,0.4467,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_12,0,0.0359,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_13,0,0.0,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,0,0.0358,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_IRON_ION,0,0.0718,1.0,1.0,
GO_Biological_Process,GOBP_CELLULAR_RESPONSE_TO_KETONE,0,0.0742,1.0,1.0,
