Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Pregnancy zone protein,Monos,delta_time2_vs_time1,20,17,0.2705134136131113,"[-0.21, 0.65]",0.2626561702067651,0.9910959233646371,False
Histone H2A type 1-B/E;Histone H2A type 3;Histone H2A type 1-C,Monos,delta_time2_vs_time1,20,17,-0.1447484055298225,"[-0.56, 0.33]",0.5543614765924978,0.9910959233646371,False
Desmocollin-1,Monos,delta_time2_vs_time1,20,17,-0.34932321776166253,"[-0.69, 0.12]",0.14266433553776556,0.9910959233646371,False
Protein Z-dependent protease inhibitor,Monos,delta_time2_vs_time1,20,17,-0.0799268435100917,"[-0.52, 0.39]",0.7449829353206536,0.9932510442843305,False
Immunoglobulin kappa variable 1-17,Monos,delta_time2_vs_time1,20,17,0.2412473425497044,"[-0.24, 0.63]",0.31974569610799125,0.9910959233646371,False
Fibronectin,Monos,delta_time2_vs_time1,20,17,-0.1812324696163542,"[-0.59, 0.30]",0.45776873325166845,0.9910959233646371,False
Probable non-functional immunoglobulin heavy variable 3-38,Monos,delta_time2_vs_time1,20,17,0.04231889201958442,"[-0.42, 0.49]",0.8634241847014283,0.9932510442843305,False
Nucleoside diphosphate kinase 3,Monos,delta_time2_vs_time1,20,17,0.2641856144642666,"[-0.22, 0.64]",0.27441823413424765,0.9910959233646371,False
Plasma protease C1 inhibitor,Monos,delta_time2_vs_time1,20,17,0.29487831300262834,"[-0.18, 0.66]",0.2203628837672633,0.9910959233646371,False
Immunoglobulin kappa variable 1-16,Monos,delta_time2_vs_time1,20,17,-0.07197871531810826,"[-0.51, 0.40]",0.7696538783478346,0.9932510442843305,False
F-actin-capping protein subunit alpha-1,Monos,delta_time2_vs_time1,20,17,0.0023264833078885327,"[-0.45, 0.46]",0.9924581902785936,0.9987956535135862,False
Cathepsin D,Monos,delta_time2_vs_time1,20,17,-0.43003087312883304,"[-0.74, 0.03]",0.06610608576234607,0.9910959233646371,False
Anthrax toxin receptor 2,Monos,delta_time2_vs_time1,20,17,-0.1507020014370064,"[-0.57, 0.33]",0.5380051561623025,0.9910959233646371,False
Talin-1,Monos,delta_time2_vs_time1,20,17,-0.07157891636335374,"[-0.51, 0.40]",0.770900681681281,0.9932510442843305,False
Protein disulfide-isomerase,Monos,delta_time2_vs_time1,20,17,0.06669252149279503,"[-0.40, 0.51]",0.7861819006693769,0.9932510442843305,False
Junction plakoglobin,Monos,delta_time2_vs_time1,20,17,-0.3161878763890943,"[-0.67, 0.16]",0.18723468346358788,0.9910959233646371,False
Tenascin,Monos,delta_time2_vs_time1,20,17,-0.19783940726202537,"[-0.60, 0.28]",0.4168552932125007,0.9910959233646371,False
Cadherin-related family member 5,Monos,delta_time2_vs_time1,20,17,-0.126781477554097,"[-0.55, 0.35]",0.60501275393028,0.9932510442843305,False
Kininogen-1,Monos,delta_time2_vs_time1,20,17,0.20328054765663614,"[-0.28, 0.60]",0.4038912420080517,0.9910959233646371,False
Alpha-1-antichymotrypsin,Monos,delta_time2_vs_time1,20,17,0.18409671127519392,"[-0.29, 0.59]",0.4505700310742341,0.9910959233646371,False
Integrin alpha-IIb,Monos,delta_time2_vs_time1,20,17,-0.1484582550367051,"[-0.56, 0.33]",0.5441434708870423,0.9910959233646371,False
Serum amyloid P-component,Monos,delta_time2_vs_time1,20,17,-0.15115559168002307,"[-0.57, 0.33]",0.5367680999552222,0.9910959233646371,False
Inter-alpha-trypsin inhibitor heavy chain H1,Monos,delta_time2_vs_time1,20,17,0.05884368107973973,"[-0.41, 0.50]",0.8108828060476823,0.9932510442843305,False
Probable non-functional immunoglobulin heavy variable 3-35,Monos,delta_time2_vs_time1,20,17,-0.012266101621266878,"[-0.46, 0.44]",0.9602511356239353,0.9987956535135862,False
Immunoglobulin kappa variable 1-5,Monos,delta_time2_vs_time1,20,17,-0.22381060358213706,"[-0.62, 0.26]",0.356999258010809,0.9910959233646371,False
Band 3 anion transport protein,Monos,delta_time2_vs_time1,20,17,-0.4487978614974536,"[-0.75, 0.01]",0.05392644438555692,0.9910959233646371,False
Immunoglobulin lambda variable 7-43,Monos,delta_time2_vs_time1,20,17,0.05429935032738013,"[-0.41, 0.50]",0.825264338712874,0.9932510442843305,False
Peroxiredoxin-1,Monos,delta_time2_vs_time1,20,17,-0.28797473566711773,"[-0.66, 0.19]",0.23186474357580225,0.9910959233646371,False
Matrix metalloproteinase-9,Monos,delta_time2_vs_time1,20,17,-0.013274269556627673,"[-0.46, 0.44]",0.9569868895474336,0.9987956535135862,False
Multimerin-2,Monos,delta_time2_vs_time1,20,17,0.0030623523136956163,"[-0.45, 0.46]",0.9900728067072158,0.9987956535135862,False
Immunoglobulin heavy variable 1-3,Monos,delta_time2_vs_time1,20,17,-0.2992263753665758,"[-0.66, 0.18]",0.21331299282941044,0.9910959233646371,False
Podocalyxin,Monos,delta_time2_vs_time1,20,17,0.05466627234372607,"[-0.41, 0.50]",0.8241010909068339,0.9932510442843305,False
Immunoglobulin lambda variable 1-51,Monos,delta_time2_vs_time1,20,17,-0.1050342794462257,"[-0.53, 0.37]",0.6686954911316997,0.9932510442843305,False
Cadherin-13,Monos,delta_time2_vs_time1,20,17,-0.335472984535573,"[-0.69, 0.14]",0.16028873556515494,0.9910959233646371,False
Plastin-2,Monos,delta_time2_vs_time1,20,17,-0.2288162850636827,"[-0.62, 0.25]",0.3460599052208422,0.9910959233646371,False
Inter-alpha-trypsin inhibitor heavy chain H4,Monos,delta_time2_vs_time1,20,17,0.16163375283658202,"[-0.32, 0.57]",0.5085591799659376,0.9910959233646371,False
Fructose-bisphosphate aldolase B,Monos,delta_time2_vs_time1,20,17,0.17028549605561716,"[-0.31, 0.58]",0.4858133740550302,0.9910959233646371,False
Mannan-binding lectin serine protease 2,Monos,delta_time2_vs_time1,20,17,-0.25494083011517743,"[-0.64, 0.23]",0.29218001172305325,0.9910959233646371,False
Platelet glycoprotein 4,Monos,delta_time2_vs_time1,20,17,0.07631612918344781,"[-0.39, 0.51]",0.7561626782373214,0.9932510442843305,False
Hemoglobin subunit alpha,Monos,delta_time2_vs_time1,20,17,0.06012463269766608,"[-0.41, 0.50]",0.8068392061597351,0.9932510442843305,False
Immunoglobulin lambda variable 3-10,Monos,delta_time2_vs_time1,20,17,0.15311761568479096,"[-0.32, 0.57]",0.5314321832673063,0.9910959233646371,False
Serum paraoxonase/lactonase 3,Monos,delta_time2_vs_time1,20,17,-0.31079440534208863,"[-0.67, 0.17]",0.19528296598020242,0.9910959233646371,False
Dopamine beta-hydroxylase,Monos,delta_time2_vs_time1,20,17,0.2041961484142318,"[-0.28, 0.60]",0.4017315253774797,0.9910959233646371,False
Triosephosphate isomerase,Monos,delta_time2_vs_time1,20,17,-0.1469929110573999,"[-0.56, 0.33]",0.5481692693232395,0.9910959233646371,False
Endoplasmic reticulum chaperone BiP,Monos,delta_time2_vs_time1,20,17,-0.1907716312468336,"[-0.59, 0.29]",0.4340225573883302,0.9910959233646371,False
Suprabasin,Monos,delta_time2_vs_time1,20,17,-0.35829522070241215,"[-0.70, 0.11]",0.13199643192172472,0.9910959233646371,False
Immunoglobulin kappa variable 3-20,Monos,delta_time2_vs_time1,20,17,0.17761643419435785,"[-0.30, 0.58]",0.46693995813797884,0.9910959233646371,False
Ficolin-1,Monos,delta_time2_vs_time1,20,17,-0.19442900703530866,"[-0.60, 0.28]",0.42509309279099095,0.9910959233646371,False
Autotaxin,Monos,delta_time2_vs_time1,20,17,-0.07102817718392156,"[-0.51, 0.40]",0.7726190840995839,0.9932510442843305,False
Histidine ammonia-lyase,Monos,delta_time2_vs_time1,20,17,-0.4059774637291397,"[-0.73, 0.06]",0.0845890534764552,0.9910959233646371,False
Noelin,Monos,delta_time2_vs_time1,20,17,0.24738272507211354,"[-0.23, 0.63]",0.30720981882537185,0.9910959233646371,False
Prenylcysteine oxidase 1,Monos,delta_time2_vs_time1,20,17,-0.16575734121953464,"[-0.58, 0.31]",0.49765527313899427,0.9910959233646371,False
Immunoglobulin delta heavy chain,Monos,delta_time2_vs_time1,20,17,0.0878834197944165,"[-0.38, 0.52]",0.7205216119819043,0.9932510442843305,False
Antithrombin-III,Monos,delta_time2_vs_time1,20,17,0.11692315850909323,"[-0.36, 0.54]",0.6335779501876533,0.9932510442843305,False
Complement component C7,Monos,delta_time2_vs_time1,20,17,-0.08925439044130583,"[-0.52, 0.38]",0.7163321578056656,0.9932510442843305,False
BOS complex subunit NOMO3;BOS complex subunit NOMO1;BOS complex subunit NOMO2,Monos,delta_time2_vs_time1,20,17,-0.09078235822029264,"[-0.52, 0.38]",0.7116720770060677,0.9932510442843305,False
Cofilin-1,Monos,delta_time2_vs_time1,20,17,-0.12938438525364906,"[-0.55, 0.35]",0.5975592520137321,0.9932510442843305,False
Histone H4,Monos,delta_time2_vs_time1,20,17,0.047459933675701844,"[-0.42, 0.49]",0.8470086308906133,0.9932510442843305,False
Serum amyloid A-1 protein,Monos,delta_time2_vs_time1,20,17,0.19202407002016406,"[-0.29, 0.59]",0.43095370807008937,0.9910959233646371,False
Transferrin receptor protein 1,Monos,delta_time2_vs_time1,20,17,-0.0070275544711557785,"[-0.46, 0.45]",0.9772211335516252,0.9987956535135862,False
Serpin B12,Monos,delta_time2_vs_time1,20,17,-0.4523252808801968,"[-0.75, 0.00]",0.05184117391625374,0.9910959233646371,False
Immunoglobulin kappa variable 3D-20,Monos,delta_time2_vs_time1,20,17,0.1389894106517467,"[-0.34, 0.56]",0.5703900771211152,0.9924979093377646,False
Probable non-functional immunoglobulin heavy variable 3-16,Monos,delta_time2_vs_time1,20,17,-0.07436324107892853,"[-0.51, 0.39]",0.7622288834155905,0.9932510442843305,False
Immunoglobulin lambda variable 6-57,Monos,delta_time2_vs_time1,20,17,-0.253715611928229,"[-0.63, 0.23]",0.2945854080903609,0.9910959233646371,False
Fibrinogen alpha chain,Monos,delta_time2_vs_time1,20,17,-0.21660189262256063,"[-0.61, 0.26]",0.3730957627840945,0.9910959233646371,False
Galectin-3-binding protein,Monos,delta_time2_vs_time1,20,17,0.16865889729241534,"[-0.31, 0.58]",0.4900511897677521,0.9910959233646371,False
Macrophage colony-stimulating factor 1 receptor,Monos,delta_time2_vs_time1,20,17,0.05693814562635071,"[-0.41, 0.50]",0.8169065040441176,0.9932510442843305,False
Phosphatidylinositol-glycan-specific phospholipase D,Monos,delta_time2_vs_time1,20,17,0.10839499866804946,"[-0.36, 0.54]",0.6586976752129383,0.9932510442843305,False
Serotransferrin,Monos,delta_time2_vs_time1,20,17,0.20627406462949652,"[-0.27, 0.60]",0.3968535749869587,0.9910959233646371,False
Integrin alpha-11,Monos,delta_time2_vs_time1,20,17,-0.12072459836317213,"[-0.55, 0.35]",0.6225012667956931,0.9932510442843305,False
Proprotein convertase subtilisin/kexin type 9,Monos,delta_time2_vs_time1,20,17,0.1615390845474553,"[-0.32, 0.57]",0.5088108373982869,0.9910959233646371,False
Gelsolin,Monos,delta_time2_vs_time1,20,17,0.04060364805556652,"[-0.42, 0.49]",0.8689133024155022,0.9932510442843305,False
Proteoglycan 4,Monos,delta_time2_vs_time1,20,17,-0.1845136226860525,"[-0.59, 0.29]",0.4495270887857733,0.9910959233646371,False
Vascular cell adhesion protein 1,Monos,delta_time2_vs_time1,20,17,0.23370204204013123,"[-0.25, 0.62]",0.33557215687963426,0.9910959233646371,False
Adhesion G protein-coupled receptor F5,Monos,delta_time2_vs_time1,20,17,0.008961931701974388,"[-0.45, 0.46]",0.970953357520882,0.9987956535135862,False
Insulin-like growth factor-binding protein 3,Monos,delta_time2_vs_time1,20,17,-0.036302830840647,"[-0.48, 0.42]",0.882701507029478,0.993344894111276,False
Transthyretin,Monos,delta_time2_vs_time1,20,17,0.15781246229851556,"[-0.32, 0.57]",0.518764211870403,0.9910959233646371,False
Coiled-coil domain-containing protein 126,Monos,delta_time2_vs_time1,20,17,0.37550910171428425,"[-0.09, 0.71]",0.11312446194302819,0.9910959233646371,False
Guanine nucleotide-binding protein G(i) subunit alpha-2,Monos,delta_time2_vs_time1,20,17,0.4485849995264554,"[-0.01, 0.75]",0.054054282212059726,0.9910959233646371,False
Apolipoprotein C-I,Monos,delta_time2_vs_time1,20,17,0.08509607999753671,"[-0.38, 0.52]",0.729062685151608,0.9932510442843305,False
Syntenin-1,Monos,delta_time2_vs_time1,20,17,0.1458750735712803,"[-0.33, 0.56]",0.5512493080267029,0.9910959233646371,False
Phospholipid transfer protein,Monos,delta_time2_vs_time1,20,17,-0.08147041404137564,"[-0.52, 0.39]",0.7402183379973692,0.9932510442843305,False
Laminin subunit beta-1,Monos,delta_time2_vs_time1,20,17,0.06610247685242618,"[-0.40, 0.51]",0.7880323394406887,0.9932510442843305,False
Proline-rich protein 4,Monos,delta_time2_vs_time1,20,17,-0.07480659384164406,"[-0.51, 0.39]",0.7608505295406646,0.9932510442843305,False
Immunoglobulin kappa variable 2-28;Immunoglobulin kappa variable 2D-28,Monos,delta_time2_vs_time1,20,17,-0.23041958333821955,"[-0.62, 0.25]",0.34259757669041446,0.9910959233646371,False
Complement C3,Monos,delta_time2_vs_time1,20,17,0.17894729090838435,"[-0.30, 0.59]",0.4635538329177791,0.9910959233646371,False
Thyroxine-binding globulin,Monos,delta_time2_vs_time1,20,17,-0.023848790369827465,"[-0.47, 0.44]",0.9227976393370412,0.9965692172683194,False
Immunoglobulin kappa variable 1D-13;Immunoglobulin kappa variable 1-13,Monos,delta_time2_vs_time1,20,17,0.007780316996016854,"[-0.45, 0.46]",0.9747818584444308,0.9987956535135862,False
Complement factor H-related protein 5,Monos,delta_time2_vs_time1,20,17,0.18369356214078095,"[-0.30, 0.59]",0.45157972845969796,0.9910959233646371,False
Immunoglobulin lambda variable 2-23,Monos,delta_time2_vs_time1,20,17,0.009170443804634788,"[-0.45, 0.46]",0.9702778269261996,0.9987956535135862,False
Coagulation factor VII,Monos,delta_time2_vs_time1,20,17,-0.04346320889938141,"[-0.49, 0.42]",0.8597654590393883,0.9932510442843305,False
Immunoglobulin heavy constant gamma 4,Monos,delta_time2_vs_time1,20,17,-0.005783702806751821,"[-0.46, 0.45]",0.9812521635097868,0.9987956535135862,False
L-lactate dehydrogenase B chain,Monos,delta_time2_vs_time1,20,17,-0.11520979166910972,"[-0.54, 0.36]",0.6385950612313249,0.9932510442843305,False
Zinc-alpha-2-glycoprotein,Monos,delta_time2_vs_time1,20,17,0.20900554540974028,"[-0.27, 0.61]",0.39049105293419906,0.9910959233646371,False
"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",Monos,delta_time2_vs_time1,20,17,-0.048945893252849725,"[-0.49, 0.41]",0.8422748198167522,0.9932510442843305,False
Serpin B3,Monos,delta_time2_vs_time1,20,17,-0.45886518902864204,"[-0.76, -0.01]",0.048137715588539576,0.9910959233646371,False
Immunoglobulin heavy variable 3-33,Monos,delta_time2_vs_time1,20,17,0.008432944864620647,"[-0.45, 0.46]",0.9726672354822627,0.9987956535135862,False
Follistatin-related protein 1,Monos,delta_time2_vs_time1,20,17,-0.2627453560781573,"[-0.64, 0.22]",0.27714028065834584,0.9910959233646371,False
Cholesteryl ester transfer protein,Monos,delta_time2_vs_time1,20,17,0.1307599104640913,"[-0.34, 0.55]",0.5936357831714474,0.9932510442843305,False
Complement C1q subcomponent subunit C,Monos,delta_time2_vs_time1,20,17,0.054898625560448444,"[-0.41, 0.50]",0.8233646460714301,0.9932510442843305,False
Immunoglobulin heavy variable 4-30-2,Monos,delta_time2_vs_time1,20,17,0.30164170289903935,"[-0.18, 0.66]",0.20946144291286514,0.9910959233646371,False
Thrombospondin-4,Monos,delta_time2_vs_time1,20,17,-0.22698314810504516,"[-0.62, 0.25]",0.35004327593176254,0.9910959233646371,False
Transketolase,Monos,delta_time2_vs_time1,20,17,-0.3614683266326874,"[-0.70, 0.11]",0.12836164374181014,0.9910959233646371,False
Complement receptor type 2,Monos,delta_time2_vs_time1,20,17,0.003066525405316588,"[-0.45, 0.46]",0.9900592794783265,0.9987956535135862,False
Immunoglobulin kappa variable 2-40;Immunoglobulin kappa variable 2D-40,Monos,delta_time2_vs_time1,20,17,-0.3324285879180109,"[-0.68, 0.14]",0.16435439017575643,0.9910959233646371,False
Immunoglobulin kappa variable 3D-7,Monos,delta_time2_vs_time1,20,17,-0.3741160994486298,"[-0.71, 0.10]",0.11457536007076027,0.9910959233646371,False
Immunoglobulin heavy variable 3-64,Monos,delta_time2_vs_time1,20,17,-0.20240404778627413,"[-0.60, 0.28]",0.4059646286857669,0.9910959233646371,False
Vitronectin,Monos,delta_time2_vs_time1,20,17,0.4764576796332088,"[0.03, 0.77]",0.039173835303953394,0.9910959233646371,False
Complement component C8 gamma chain,Monos,delta_time2_vs_time1,20,17,0.05231623884082633,"[-0.41, 0.49]",0.8315573476906248,0.9932510442843305,False
Immunoglobulin heavy variable 5-51,Monos,delta_time2_vs_time1,20,17,0.023805280476774264,"[-0.44, 0.47]",0.922938088705135,0.9965692172683194,False
Coagulation factor V,Monos,delta_time2_vs_time1,20,17,-0.0007637438406873314,"[-0.45, 0.45]",0.9975241256862436,0.9987956535135862,False
Protein S100-A7,Monos,delta_time2_vs_time1,20,17,-0.40073617303146253,"[-0.72, 0.07]",0.08907500190146662,0.9910959233646371,False
Arginase-1,Monos,delta_time2_vs_time1,20,17,-0.5307570299605883,"[-0.79, -0.10]",0.01938510359937107,0.9910959233646371,False
Protein-glutamine gamma-glutamyltransferase K,Monos,delta_time2_vs_time1,20,17,-0.45169696627013484,"[-0.75, 0.00]",0.0522080518801602,0.9910959233646371,False
Immunoglobulin kappa variable 4-1,Monos,delta_time2_vs_time1,20,17,0.18896313133552084,"[-0.29, 0.59]",0.4384740905034358,0.9910959233646371,False
Coagulation factor XIII B chain,Monos,delta_time2_vs_time1,20,17,0.03526260344666771,"[-0.43, 0.48]",0.8860414287844063,0.9934805019392674,False
Apolipoprotein C-II,Monos,delta_time2_vs_time1,20,17,0.039331301916740384,"[-0.42, 0.48]",0.8729887858277312,0.9932510442843305,False
Bone marrow proteoglycan,Monos,delta_time2_vs_time1,20,17,-0.17347422863767434,"[-0.58, 0.30]",0.4775582963572047,0.9910959233646371,False
Apolipoprotein A-I,Monos,delta_time2_vs_time1,20,17,0.42872932391741647,"[-0.03, 0.74]",0.06702115305845614,0.9910959233646371,False
Coagulation factor X,Monos,delta_time2_vs_time1,20,17,0.28138502612282335,"[-0.20, 0.65]",0.24319826526109725,0.9910959233646371,False
Thioredoxin,Monos,delta_time2_vs_time1,20,17,-0.38868209512388435,"[-0.72, 0.08]",0.10004834839349663,0.9910959233646371,False
Immunoglobulin heavy variable 3-15,Monos,delta_time2_vs_time1,20,17,0.3361643297823751,"[-0.14, 0.69]",0.1593751843295873,0.9910959233646371,False
Proteasome subunit beta type-2,Monos,delta_time2_vs_time1,20,17,-0.27620125335859363,"[-0.65, 0.20]",0.2523579245629833,0.9910959233646371,False
Apolipoprotein A-II,Monos,delta_time2_vs_time1,20,17,0.17737645962451687,"[-0.30, 0.58]",0.4675518534550571,0.9910959233646371,False
Immunoglobulin heavy constant gamma 2,Monos,delta_time2_vs_time1,20,17,0.37360698227089145,"[-0.10, 0.71]",0.1151089399526721,0.9910959233646371,False
Plakophilin-1,Monos,delta_time2_vs_time1,20,17,-0.09340174556772289,"[-0.53, 0.38]",0.7037061275599762,0.9932510442843305,False
Fetuin-B,Monos,delta_time2_vs_time1,20,17,0.31006215829339034,"[-0.17, 0.67]",0.19639312307615933,0.9910959233646371,False
Complement factor H-related protein 3,Monos,delta_time2_vs_time1,20,17,0.28046070648279936,"[-0.20, 0.65]",0.2448157572738839,0.9910959233646371,False
Plasminogen,Monos,delta_time2_vs_time1,20,17,0.23053830690833219,"[-0.25, 0.62]",0.34234199563595713,0.9910959233646371,False
Fermitin family homolog 3,Monos,delta_time2_vs_time1,20,17,0.01773764596245158,"[-0.44, 0.47]",0.9425439235767339,0.9987956535135862,False
Immunoglobulin heavy variable 3-21,Monos,delta_time2_vs_time1,20,17,0.1644276101462918,"[-0.31, 0.58]",0.5011590448716623,0.9910959233646371,False
Immunoglobulin heavy variable 2-26,Monos,delta_time2_vs_time1,20,17,-0.04124216739711601,"[-0.49, 0.42]",0.8668692308997024,0.9932510442843305,False
Immunoglobulin kappa variable 1-12;Immunoglobulin kappa variable 1D-12,Monos,delta_time2_vs_time1,20,17,-0.2314664732244595,"[-0.62, 0.25]",0.34034771445860923,0.9910959233646371,False
Immunoglobulin heavy constant gamma 3,Monos,delta_time2_vs_time1,20,17,0.1858397737927849,"[-0.29, 0.59]",0.4462178863483135,0.9910959233646371,False
Immunoglobulin kappa variable 2D-29,Monos,delta_time2_vs_time1,20,17,-0.13921158127458358,"[-0.56, 0.34]",0.5697680248667185,0.9924979093377646,False
Neogenin,Monos,delta_time2_vs_time1,20,17,-0.29055328215375126,"[-0.66, 0.19]",0.22752431018402958,0.9910959233646371,False
Immunoglobulin heavy variable 6-1,Monos,delta_time2_vs_time1,20,17,-0.20128372157390811,"[-0.60, 0.28]",0.40862318045093615,0.9910959233646371,False
L-selectin,Monos,delta_time2_vs_time1,20,17,0.012249409254783494,"[-0.44, 0.46]",0.9603051874010209,0.9987956535135862,False
Immunoglobulin lambda constant 3,Monos,delta_time2_vs_time1,20,17,0.3950434484667619,"[-0.07, 0.72]",0.0941418006117113,0.9910959233646371,False
A disintegrin and metalloproteinase with thrombospondin motifs 13,Monos,delta_time2_vs_time1,20,17,-0.1646244523134166,"[-0.58, 0.31]",0.5006396285804828,0.9910959233646371,False
von Willebrand factor,Monos,delta_time2_vs_time1,20,17,-0.02776327194122867,"[-0.48, 0.43]",0.9101711746381962,0.9962149616584234,False
Neutral alpha-glucosidase AB,Monos,delta_time2_vs_time1,20,17,0.014894593304547152,"[-0.44, 0.47]",0.9517419994486739,0.9987956535135862,False
Carbonic anhydrase 1,Monos,delta_time2_vs_time1,20,17,-0.022509641553298983,"[-0.47, 0.44]",0.9271213773841662,0.9967351398813868,False
Immunoglobulin lambda variable 4-60,Monos,delta_time2_vs_time1,20,17,0.02093834977099421,"[-0.44, 0.47]",0.932197126361048,0.9981458507003986,False
Integrin beta-1,Monos,delta_time2_vs_time1,20,17,-0.13856496356294196,"[-0.56, 0.34]",0.5715792969906299,0.9924979093377646,False
Immunoglobulin lambda variable 3-12,Monos,delta_time2_vs_time1,20,17,0.01910509125965578,"[-0.44, 0.47]",0.9381222624831167,0.9987956535135862,False
Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A,Monos,delta_time2_vs_time1,20,17,-0.24970920838000152,"[-0.63, 0.23]",0.3025347997119631,0.9910959233646371,False
Lumican,Monos,delta_time2_vs_time1,20,17,0.42470544570535146,"[-0.04, 0.74]",0.06991008260830783,0.9910959233646371,False
Beta-Ala-His dipeptidase,Monos,delta_time2_vs_time1,20,17,0.11365101646976306,"[-0.36, 0.54]",0.6431725977058342,0.9932510442843305,False
Immunoglobulin alpha-2 heavy chain,Monos,delta_time2_vs_time1,20,17,0.17110435222661635,"[-0.31, 0.58]",0.4836868296274728,0.9910959233646371,False
Complement C5,Monos,delta_time2_vs_time1,20,17,0.023518748452056624,"[-0.44, 0.47]",0.9238630646977022,0.9966827743790975,False
Protein S100-A8,Monos,delta_time2_vs_time1,20,17,-0.1377116108294963,"[-0.56, 0.34]",0.5739734648760298,0.9924979093377646,False
Immunoglobulin lambda variable 3-25,Monos,delta_time2_vs_time1,20,17,0.14519869357338405,"[-0.33, 0.56]",0.5531167200688538,0.9910959233646371,False
Leukocyte immunoglobulin-like receptor subfamily B member 3;Leukocyte immunoglobulin-like receptor subfamily A member 6,Monos,delta_time2_vs_time1,20,17,0.5232432199787154,"[0.09, 0.79]",0.021508237017081478,0.9910959233646371,False
Collagen alpha-3(VI) chain,Monos,delta_time2_vs_time1,20,17,-0.2756363031464415,"[-0.65, 0.20]",0.25336919903278315,0.9910959233646371,False
Immunoglobulin kappa variable 1-39;Immunoglobulin kappa variable 1D-39,Monos,delta_time2_vs_time1,20,17,-0.0405333178500161,"[-0.49, 0.42]",0.86913849716267,0.9932510442843305,False
Bleomycin hydrolase,Monos,delta_time2_vs_time1,20,17,-0.502860564380477,"[-0.78, -0.06]",0.02820127657080508,0.9910959233646371,False
CD166 antigen,Monos,delta_time2_vs_time1,20,17,0.20676813346833275,"[-0.27, 0.60]",0.3956985371204417,0.9910959233646371,False
Beta-2-microglobulin,Monos,delta_time2_vs_time1,20,17,0.006169615986939509,"[-0.45, 0.46]",0.9800014589689371,0.9987956535135862,False
Amino acid transporter heavy chain SLC3A2,Monos,delta_time2_vs_time1,20,17,0.006609946064859325,"[-0.45, 0.46]",0.9785744496345745,0.9987956535135862,False
Haptoglobin-related protein,Monos,delta_time2_vs_time1,20,17,0.07212098254453447,"[-0.40, 0.51]",0.7692103375564285,0.9932510442843305,False
Alpha-1-acid glycoprotein 1,Monos,delta_time2_vs_time1,20,17,0.037291885324935194,"[-0.42, 0.48]",0.8795276448491048,0.9933404739408935,False
Serum paraoxonase/arylesterase 1,Monos,delta_time2_vs_time1,20,17,0.323979212814476,"[-0.15, 0.68]",0.17600597983757338,0.9910959233646371,False
Target of Nesh-SH3,Monos,delta_time2_vs_time1,20,17,0.22812245534859127,"[-0.25, 0.62]",0.3475644864844031,0.9910959233646371,False
Intercellular adhesion molecule 1,Monos,delta_time2_vs_time1,20,17,0.12465907187835142,"[-0.35, 0.55]",0.6111181752028463,0.9932510442843305,False
Complement C4-A,Monos,delta_time2_vs_time1,20,17,0.415275313067146,"[-0.05, 0.73]",0.07704281756582226,0.9910959233646371,False
Coagulation factor XIII A chain,Monos,delta_time2_vs_time1,20,17,-0.2426914208603945,"[-0.63, 0.24]",0.3167681779668216,0.9910959233646371,False
Immunoglobulin mu heavy chain,Monos,delta_time2_vs_time1,20,17,0.14237980102710593,"[-0.33, 0.56]",0.5609295538178565,0.9924979093377646,False
Oncoprotein-induced transcript 3 protein,Monos,delta_time2_vs_time1,20,17,0.027028629085804275,"[-0.43, 0.48]",0.9125393401048842,0.9964540573352952,False
Peroxiredoxin-2,Monos,delta_time2_vs_time1,20,17,-0.2892686804935748,"[-0.66, 0.19]",0.22968003888364213,0.9910959233646371,False
Tissue factor pathway inhibitor,Monos,delta_time2_vs_time1,20,17,-0.11709965983037354,"[-0.54, 0.36]",0.6330619798699169,0.9932510442843305,False
Progranulin,Monos,delta_time2_vs_time1,20,17,0.2705280922367262,"[-0.21, 0.65]",0.262629259374779,0.9910959233646371,False
Histone H2B type 1-K;Histone H2B type F-S,Monos,delta_time2_vs_time1,20,17,-0.11089303940098752,"[-0.54, 0.36]",0.6513018820430467,0.9932510442843305,False
Hemoglobin subunit delta,Monos,delta_time2_vs_time1,20,17,-0.35868162399353865,"[-0.70, 0.11]",0.1315499790018284,0.9910959233646371,False
Glutathione S-transferase P,Monos,delta_time2_vs_time1,20,17,-0.05335218540381564,"[-0.50, 0.41]",0.8282687290279602,0.9932510442843305,False
Annexin A6,Monos,delta_time2_vs_time1,20,17,-0.0676887578653457,"[-0.51, 0.40]",0.7830600982227313,0.9932510442843305,False
Complement factor H-related protein 1,Monos,delta_time2_vs_time1,20,17,0.025298834593862302,"[-0.43, 0.47]",0.9181181910116442,0.9965665255487347,False
Protein KPLCE,Monos,delta_time2_vs_time1,20,17,-0.29161563773495636,"[-0.66, 0.19]",0.22575146787989855,0.9910959233646371,False
Immunoglobulin heavy variable 4-4,Monos,delta_time2_vs_time1,20,17,-0.11405742397160387,"[-0.54, 0.36]",0.6419779368156475,0.9932510442843305,False
Alpha-1B-glycoprotein,Monos,delta_time2_vs_time1,20,17,0.17796193811172287,"[-0.30, 0.58]",0.46605968983235646,0.9910959233646371,False
