Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Lactic acid,IL-12/IL-23p40,time1,20,17,0.04713883716512184,"[-0.42, 0.49]",0.8480322108420917,0.962896375916522,False
Leuk,GM-CSF,time1,20,17,-0.049192258454813884,"[-0.49, 0.41]",0.8414904718472951,0.962896375916522,False
Eryt,GM-CSF,time1,20,17,-0.0914901814620243,"[-0.52, 0.38]",0.7095166196360421,0.9434233436262147,False
Hb,GM-CSF,time1,20,17,-0.18939919093572816,"[-0.59, 0.29]",0.43739857613789224,0.9320303772326995,False
HKR,GM-CSF,time1,20,17,0.07131839309454566,"[-0.40, 0.51]",0.7717134329643731,0.9434233436262147,False
MCV,GM-CSF,time1,20,17,0.09108605666201457,"[-0.38, 0.52]",0.7107469995122327,0.9434233436262147,False
MCH,GM-CSF,time1,20,17,0.1110539816890394,"[-0.36, 0.54]",0.650826448616767,0.9434233436262147,False
Trom,GM-CSF,time1,20,17,-0.37903236513951166,"[-0.71, 0.09]",0.10951351890430643,0.9057854731763048,False
Neutr,GM-CSF,time1,20,17,-0.15904462440734873,"[-0.57, 0.32]",0.5154631707980242,0.9320303772326995,False
Lymfos,GM-CSF,time1,20,17,0.027558295742904474,"[-0.43, 0.48]",0.9108318556473547,0.9737129747562666,False
Monos,GM-CSF,time1,20,17,-0.013162748550924164,"[-0.46, 0.44]",0.9573479409214762,0.9929941734017772,False
Eosin,GM-CSF,time1,20,17,-0.08206826520436647,"[-0.52, 0.39]",0.7383753481927813,0.9434233436262147,False
Basof,GM-CSF,time1,20,17,-0.2587158829059522,"[-0.64, 0.22]",0.2848442966579884,0.9320303772326995,False
Lactic acid,GM-CSF,time1,20,17,-0.19332908999325846,"[-0.60, 0.29]",0.4277682254100399,0.9320303772326995,False
Leuk,TNF-β,time1,20,17,0.1542056836530192,"[-0.32, 0.57]",0.5284836510303919,0.9320303772326995,False
Eryt,TNF-β,time1,20,17,-0.36854599824411194,"[-0.70, 0.10]",0.12050990664012232,0.9057854731763048,False
Hb,TNF-β,time1,20,17,-0.13996398824916095,"[-0.56, 0.34]",0.5676635591788322,0.9434233436262147,False
HKR,TNF-β,time1,20,17,-0.12391520176838906,"[-0.55, 0.35]",0.6132638839671415,0.9434233436262147,False
MCV,TNF-β,time1,20,17,0.28062252721440656,"[-0.20, 0.65]",0.24453208886137195,0.9320303772326995,False
MCH,TNF-β,time1,20,17,0.37186017634924906,"[-0.10, 0.71]",0.1169531672327193,0.9057854731763048,False
Trom,TNF-β,time1,20,17,0.17219046907611146,"[-0.31, 0.58]",0.48087331522761334,0.9320303772326995,False
Neutr,TNF-β,time1,20,17,0.07183143016085256,"[-0.40, 0.51]",0.7701131354936805,0.9434233436262147,False
Lymfos,TNF-β,time1,20,17,-0.08538275263621023,"[-0.52, 0.38]",0.7281828217656663,0.9434233436262147,False
Monos,TNF-β,time1,20,17,0.11561343902317438,"[-0.36, 0.54]",0.637411729410194,0.9434233436262147,False
Eosin,TNF-β,time1,20,17,0.17522558428698073,"[-0.30, 0.58]",0.4730542071309578,0.9320303772326995,False
Basof,TNF-β,time1,20,17,0.11190102194301636,"[-0.36, 0.54]",0.6483263699104275,0.9434233436262147,False
Lactic acid,TNF-β,time1,20,17,0.07625839727717504,"[-0.39, 0.51]",0.7563418154862451,0.9434233436262147,False
Leuk,TARC,time1,20,17,0.048271532892364036,"[-0.42, 0.49]",0.8444224928251433,0.962896375916522,False
Eryt,TARC,time1,20,17,-0.5027443386902188,"[-0.78, -0.06]",0.02824362284530533,0.8353489929906648,False
Hb,TARC,time1,20,17,-0.21072586437658591,"[-0.61, 0.27]",0.38651295255572393,0.9320303772326995,False
HKR,TARC,time1,20,17,-0.3789804081994072,"[-0.71, 0.09]",0.10956616008942495,0.9057854731763048,False
MCV,TARC,time1,20,17,0.2804922190609666,"[-0.20, 0.65]",0.24476049993311483,0.9320303772326995,False
MCH,TARC,time1,20,17,0.6887503639534591,"[0.34, 0.87]",0.0011100937266345047,0.49066142717245104,False
Trom,TARC,time1,20,17,0.12181430954231565,"[-0.35, 0.55]",0.6193401866416708,0.9434233436262147,False
Neutr,TARC,time1,20,17,0.006362449989059169,"[-0.45, 0.46]",0.9793765205554461,0.9929941734017772,False
Lymfos,TARC,time1,20,17,-0.016043604566249797,"[-0.47, 0.44]",0.9480238579437048,0.9929538986045439,False
Monos,TARC,time1,20,17,0.15123971785342635,"[-0.33, 0.57]",0.536538809412169,0.9320303772326995,False
Eosin,TARC,time1,20,17,0.10111085496393653,"[-0.37, 0.53]",0.6804350994061976,0.9434233436262147,False
Basof,TARC,time1,20,17,-0.1304901556956642,"[-0.55, 0.34]",0.5944043711359137,0.9434233436262147,False
Lactic acid,TARC,time1,20,17,0.2061018919040072,"[-0.27, 0.60]",0.3972565154330031,0.9320303772326995,False
Leuk,VEGF-D,time1,20,17,-0.3027970829110208,"[-0.67, 0.18]",0.20763532261710038,0.9320303772326995,False
Eryt,VEGF-D,time1,20,17,-0.21986381323200252,"[-0.61, 0.26]",0.3657622550469045,0.9320303772326995,False
Hb,VEGF-D,time1,20,17,-0.14976512565333366,"[-0.57, 0.33]",0.5405643632037704,0.9320303772326995,False
HKR,VEGF-D,time1,20,17,-0.3983623946130502,"[-0.72, 0.07]",0.09116293262382946,0.9057854731763048,False
MCV,VEGF-D,time1,20,17,-0.1282839451599178,"[-0.55, 0.35]",0.6007057684382215,0.9434233436262147,False
MCH,VEGF-D,time1,20,17,0.16033504780342056,"[-0.32, 0.57]",0.5120167013353172,0.9320303772326995,False
Trom,VEGF-D,time1,20,17,0.2144235044615813,"[-0.27, 0.61]",0.3780389483810108,0.9320303772326995,False
Neutr,VEGF-D,time1,20,17,-0.40624812615541167,"[-0.73, 0.06]",0.08436199355603946,0.9057854731763048,False
Lymfos,VEGF-D,time1,20,17,0.19746013172108368,"[-0.28, 0.60]",0.4177671779590104,0.9320303772326995,False
Monos,VEGF-D,time1,20,17,-0.20107731645831992,"[-0.60, 0.28]",0.4091140079828107,0.9320303772326995,False
Eosin,VEGF-D,time1,20,17,0.16702137627781824,"[-0.31, 0.58]",0.49433563049191975,0.9320303772326995,False
Basof,VEGF-D,time1,20,17,-0.03793421234799212,"[-0.48, 0.42]",0.8774673649790499,0.9713210527266568,False
Lactic acid,VEGF-D,time1,20,17,0.22860580543186537,"[-0.25, 0.62]",0.3465159349296001,0.9320303772326995,False
Leuk,IL-2,time1,20,17,-0.14389944648239084,"[-0.56, 0.33]",0.5567116821893853,0.9434233436262147,False
Eryt,IL-2,time1,20,17,-0.4702029999844434,"[-0.76, -0.02]",0.04219944220996656,0.84782515712751,False
Hb,IL-2,time1,20,17,-0.2755196942325511,"[-0.65, 0.20]",0.25357825046359356,0.9320303772326995,False
HKR,IL-2,time1,20,17,-0.2709400369843153,"[-0.65, 0.21]",0.26187473203976147,0.9320303772326995,False
MCV,IL-2,time1,20,17,0.2791815969556732,"[-0.20, 0.65]",0.24706539005427713,0.9320303772326995,False
MCH,IL-2,time1,20,17,0.3305594929557112,"[-0.15, 0.68]",0.16688512909775863,0.9320303772326995,False
Trom,IL-2,time1,20,17,0.22251763181561718,"[-0.26, 0.61]",0.35985668715567976,0.9320303772326995,False
Neutr,IL-2,time1,20,17,-0.2733353870214988,"[-0.65, 0.21]",0.257514338854987,0.9320303772326995,False
Lymfos,IL-2,time1,20,17,0.049826049937357,"[-0.41, 0.49]",0.8394733410006427,0.962896375916522,False
Monos,IL-2,time1,20,17,-0.10822131681704711,"[-0.54, 0.36]",0.6592130235319513,0.9434233436262147,False
Eosin,IL-2,time1,20,17,-0.20930171107886986,"[-0.61, 0.27]",0.38980458811422847,0.9320303772326995,False
Basof,IL-2,time1,20,17,-0.011323803663455794,"[-0.46, 0.45]",0.9633026564524615,0.9929941734017772,False
Lactic acid,IL-2,time1,20,17,0.25847795712208543,"[-0.22, 0.64]",0.285303263058221,0.9320303772326995,False
Leuk,IP-10,time1,20,17,1.7861552172219518e-17,"[-0.45, 0.45]",1.0,1.0,False
Eryt,IP-10,time1,20,17,-0.37695322538494036,"[-0.71, 0.09]",0.11163424461870816,0.9057854731763048,False
Hb,IP-10,time1,20,17,-0.08317607854302711,"[-0.52, 0.39]",0.7349639181772345,0.9434233436262147,False
HKR,IP-10,time1,20,17,-0.19093501441860689,"[-0.59, 0.29]",0.4336215703964217,0.9320303772326995,False
MCV,IP-10,time1,20,17,0.41754786216940804,"[-0.05, 0.73]",0.0752767037237392,0.9057854731763048,False
MCH,IP-10,time1,20,17,0.5725202424777415,"[0.16, 0.81]",0.01041305331992196,0.7890914723169496,False
Trom,IP-10,time1,20,17,0.14865145372251531,"[-0.33, 0.56]",0.5436136869538359,0.9320303772326995,False
Neutr,IP-10,time1,20,17,0.054470279924411794,"[-0.41, 0.50]",0.8247223994450965,0.962896375916522,False
Lymfos,IP-10,time1,20,17,-0.06481084204973885,"[-0.50, 0.40]",0.7920868186769724,0.9513651463457113,False
Monos,IP-10,time1,20,17,-0.12396714063645382,"[-0.55, 0.35]",0.6131139671446768,0.9434233436262147,False
Eosin,IP-10,time1,20,17,0.24781956167504496,"[-0.23, 0.63]",0.3063287096940453,0.9320303772326995,False
Basof,IP-10,time1,20,17,-0.15214815734784679,"[-0.57, 0.32]",0.5340656634970866,0.9320303772326995,False
Lactic acid,IP-10,time1,20,17,0.43406973932706333,"[-0.03, 0.74]",0.06332597017570471,0.9057854731763048,False
Leuk,IL-7,time1,20,17,0.13209376826979466,"[-0.34, 0.55]",0.5898414341441679,0.9434233436262147,False
Eryt,IL-7,time1,20,17,-0.4735994348280033,"[-0.76, -0.02]",0.040534997015149496,0.84782515712751,False
Hb,IL-7,time1,20,17,-0.19709243407463203,"[-0.60, 0.28]",0.4186522444446865,0.9320303772326995,False
HKR,IL-7,time1,20,17,-0.19760896578613898,"[-0.60, 0.28]",0.41740921193152014,0.9320303772326995,False
MCV,IL-7,time1,20,17,0.31790349520915673,"[-0.16, 0.67]",0.1847219500954327,0.9320303772326995,False
MCH,IL-7,time1,20,17,0.6414898823774985,"[0.26, 0.85]",0.0030725865829399923,0.5920702214719026,False
Trom,IL-7,time1,20,17,-0.11844780211649072,"[-0.54, 0.35]",0.6291262891790914,0.9434233436262147,False
Neutr,IL-7,time1,20,17,0.12757784070508957,"[-0.35, 0.55]",0.6027283255919043,0.9434233436262147,False
Lymfos,IL-7,time1,20,17,-0.15520472907516358,"[-0.57, 0.32]",0.5257830437318578,0.9320303772326995,False
Monos,IL-7,time1,20,17,-0.0333852219182542,"[-0.48, 0.43]",0.8920738745130112,0.9714723715309407,False
Eosin,IL-7,time1,20,17,-0.1046172200373995,"[-0.53, 0.37]",0.6699399760998536,0.9434233436262147,False
Basof,IL-7,time1,20,17,-0.19190373452718926,"[-0.59, 0.29]",0.4312480683726848,0.9320303772326995,False
Lactic acid,IL-7,time1,20,17,-0.05281343522463183,"[-0.50, 0.41]",0.8299786568948537,0.962896375916522,False
Leuk,Eotaxin,time1,20,17,-0.3003527377978363,"[-0.66, 0.18]",0.2115111289741641,0.9320303772326995,False
Eryt,Eotaxin,time1,20,17,-0.1144554792552064,"[-0.54, 0.36]",0.6408086433402502,0.9434233436262147,False
Hb,Eotaxin,time1,20,17,-0.17159096416503528,"[-0.58, 0.31]",0.4824252910271244,0.9320303772326995,False
HKR,Eotaxin,time1,20,17,-0.052972592710566965,"[-0.50, 0.41]",0.8294734337920404,0.962896375916522,False
MCV,Eotaxin,time1,20,17,0.0796855353028456,"[-0.39, 0.52]",0.7457285972795126,0.9434233436262147,False
MCH,Eotaxin,time1,20,17,0.2021570652079802,"[-0.28, 0.60]",0.40654991427163334,0.9320303772326995,False
Trom,Eotaxin,time1,20,17,-0.09675489574440121,"[-0.53, 0.37]",0.693551754793031,0.9434233436262147,False
Neutr,Eotaxin,time1,20,17,-0.28904342330262034,"[-0.66, 0.19]",0.23005940486922546,0.9320303772326995,False
Lymfos,Eotaxin,time1,20,17,0.002385937496963208,"[-0.45, 0.46]",0.9922654618047062,0.9996911122039533,False
Monos,Eotaxin,time1,20,17,-0.07889095216845438,"[-0.51, 0.39]",0.7481854504577914,0.9434233436262147,False
Eosin,Eotaxin,time1,20,17,-0.04807914572194254,"[-0.49, 0.42]",0.8450353923465284,0.962896375916522,False
Basof,Eotaxin,time1,20,17,-0.530130875070951,"[-0.79, -0.10]",0.019555417618540797,0.8353489929906648,False
Lactic acid,Eotaxin,time1,20,17,0.10069257934960507,"[-0.37, 0.53]",0.6816908745742152,0.9434233436262147,False
Leuk,IL-6,time1,20,17,0.38130105227054806,"[-0.09, 0.71]",0.10723261802370214,0.9057854731763048,False
Eryt,IL-6,time1,20,17,-0.31358189573441075,"[-0.67, 0.16]",0.19109513574821935,0.9320303772326995,False
Hb,IL-6,time1,20,17,-0.11556305269337835,"[-0.54, 0.36]",0.6375593960860026,0.9434233436262147,False
HKR,IL-6,time1,20,17,-0.06281886988693833,"[-0.50, 0.40]",0.7983496716766335,0.9556914245916976,False
MCV,IL-6,time1,20,17,0.4363890581835273,"[-0.02, 0.74]",0.06176965998018755,0.9057854731763048,False
MCH,IL-6,time1,20,17,0.40896383824765137,"[-0.06, 0.73]",0.0821084948603768,0.9057854731763048,False
Trom,IL-6,time1,20,17,-0.047932516862375416,"[-0.49, 0.42]",0.8455025740897204,0.962896375916522,False
Neutr,IL-6,time1,20,17,0.301472368996077,"[-0.18, 0.66]",0.20972996595572183,0.9320303772326995,False
Lymfos,IL-6,time1,20,17,0.16067532401419596,"[-0.32, 0.57]",0.5111097137400458,0.9320303772326995,False
Monos,IL-6,time1,20,17,0.13880504060350957,"[-0.34, 0.56]",0.5709065152454398,0.9434233436262147,False
Eosin,IL-6,time1,20,17,0.22783872202841576,"[-0.25, 0.62]",0.3481808540178353,0.9320303772326995,False
Basof,IL-6,time1,20,17,-0.013261369851815695,"[-0.46, 0.44]",0.9570286521779243,0.9929941734017772,False
Lactic acid,IL-6,time1,20,17,-0.17018616672994688,"[-0.58, 0.31]",0.48607164140491177,0.9320303772326995,False
Leuk,IL-4,time1,20,17,0.1425660493987581,"[-0.33, 0.56]",0.5604118550073796,0.9434233436262147,False
Eryt,IL-4,time1,20,17,-0.4128340595036692,"[-0.73, 0.05]",0.07897399587981128,0.9057854731763048,False
Hb,IL-4,time1,20,17,-0.38977481666103236,"[-0.72, 0.08]",0.09901514694648515,0.9057854731763048,False
HKR,IL-4,time1,20,17,-0.31303721665445355,"[-0.67, 0.16]",0.19190868350008253,0.9320303772326995,False
MCV,IL-4,time1,20,17,-0.03007917308586535,"[-0.48, 0.43]",0.9027105619815634,0.9715961576092906,False
MCH,IL-4,time1,20,17,0.11178287436381926,"[-0.36, 0.54]",0.6486748726336578,0.9434233436262147,False
Trom,IL-4,time1,20,17,-0.10066483376857133,"[-0.53, 0.37]",0.6817742026090565,0.9434233436262147,False
Neutr,IL-4,time1,20,17,0.046035451734816345,"[-0.42, 0.49]",0.8515513093616177,0.962896375916522,False
Lymfos,IL-4,time1,20,17,0.15596632455552828,"[-0.32, 0.57]",0.5237286249682196,0.9320303772326995,False
Monos,IL-4,time1,20,17,0.03010768265158802,"[-0.43, 0.48]",0.9026187665650302,0.9715961576092906,False
Eosin,IL-4,time1,20,17,-0.31684394136680194,"[-0.67, 0.16]",0.18627110444858694,0.9320303772326995,False
Basof,IL-4,time1,20,17,-0.07993448684132566,"[-0.52, 0.39]",0.7449593203500385,0.9434233436262147,False
Lactic acid,IL-4,time1,20,17,-0.28026089138983784,"[-0.65, 0.20]",0.24516631832214064,0.9320303772326995,False
Leuk,MCP-1,time1,20,17,0.04346602455766219,"[-0.42, 0.49]",0.8597564598746379,0.965213428038037,False
Eryt,MCP-1,time1,20,17,-0.37435881154680495,"[-0.71, 0.10]",0.11432160890519161,0.9057854731763048,False
Hb,MCP-1,time1,20,17,-0.18418396708859178,"[-0.59, 0.29]",0.45035164967129804,0.9320303772326995,False
HKR,MCP-1,time1,20,17,-0.42336661423776323,"[-0.74, 0.04]",0.07089156095378231,0.9057854731763048,False
MCV,MCP-1,time1,20,17,-0.09170030432475773,"[-0.52, 0.38]",0.7088771608458708,0.9434233436262147,False
MCH,MCP-1,time1,20,17,0.3599968834423913,"[-0.11, 0.70]",0.13003828726686673,0.9057854731763048,False
Trom,MCP-1,time1,20,17,0.03318999670436811,"[-0.43, 0.48]",0.8927015081401974,0.9714723715309407,False
Neutr,MCP-1,time1,20,17,0.11343991165628353,"[-0.36, 0.54]",0.643793485012167,0.9434233436262147,False
Lymfos,MCP-1,time1,20,17,-0.2554501817092752,"[-0.64, 0.22]",0.2911835705825514,0.9320303772326995,False
Monos,MCP-1,time1,20,17,-0.08038033632369462,"[-0.52, 0.39]",0.7435821934910658,0.9434233436262147,False
Eosin,MCP-1,time1,20,17,0.16482429036359897,"[-0.31, 0.58]",0.5001125723155355,0.9320303772326995,False
Basof,MCP-1,time1,20,17,-0.19328944076224916,"[-0.60, 0.29]",0.42786482313238217,0.9320303772326995,False
Lactic acid,MCP-1,time1,20,17,0.401542059476439,"[-0.06, 0.72]",0.08837417670867467,0.9057854731763048,False
Leuk,VEGF,time1,20,17,-0.026307530442395945,"[-0.47, 0.43]",0.9148645316679,0.9737129747562666,False
Eryt,VEGF,time1,20,17,-0.40519796486132703,"[-0.73, 0.06]",0.08524548627976328,0.9057854731763048,False
Hb,VEGF,time1,20,17,-0.2491482187748112,"[-0.63, 0.23]",0.30365814177900197,0.9320303772326995,False
HKR,VEGF,time1,20,17,-0.14992414396895307,"[-0.57, 0.33]",0.5401295931493306,0.9320303772326995,False
MCV,VEGF,time1,20,17,0.2783413786543132,"[-0.20, 0.65]",0.24855025546766082,0.9320303772326995,False
MCH,VEGF,time1,20,17,0.2579535084545619,"[-0.22, 0.64]",0.2863165441929021,0.9320303772326995,False
Trom,VEGF,time1,20,17,0.2230845520132706,"[-0.26, 0.61]",0.35860220813043464,0.9320303772326995,False
Neutr,VEGF,time1,20,17,0.010739864693066717,"[-0.45, 0.46]",0.9651939217035539,0.9929941734017772,False
Lymfos,VEGF,time1,20,17,-0.3253683141042463,"[-0.68, 0.15]",0.17405305777533908,0.9320303772326995,False
Monos,VEGF,time1,20,17,-0.07325186122105569,"[-0.51, 0.39]",0.7656870936115858,0.9434233436262147,False
Eosin,VEGF,time1,20,17,-0.07352192772631243,"[-0.51, 0.39]",0.7648463517659563,0.9434233436262147,False
Basof,VEGF,time1,20,17,-0.33212196651050147,"[-0.68, 0.14]",0.1647677418366448,0.9320303772326995,False
Lactic acid,VEGF,time1,20,17,0.3284275169178892,"[-0.15, 0.68]",0.1698041264526545,0.9320303772326995,False
