Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Trom,IL-12p70,delta_time3_vs_time1,20,17,0.04195492936265735,"[-0.42, 0.49]",0.8645884445529115,0.9894847136257627,False
Neutr,IL-12p70,delta_time3_vs_time1,20,17,0.13605855940555098,"[-0.34, 0.56]",0.5786234999686678,0.9644522494961175,False
Lymfos,IL-12p70,delta_time3_vs_time1,20,17,-0.6548502998741982,"[-0.85, -0.29]",0.0023442782246907504,0.5180854876566557,False
Monos,IL-12p70,delta_time3_vs_time1,20,17,-0.21388324596953148,"[-0.61, 0.27]",0.37927054405659577,0.9425493668730021,False
Eosin,IL-12p70,delta_time3_vs_time1,20,17,-0.2628282168255056,"[-0.64, 0.22]",0.2769832248870813,0.9425493668730021,False
Basof,IL-12p70,delta_time3_vs_time1,20,17,-0.5522297788947558,"[-0.80, -0.13]",0.014219742779023967,0.7064264882143139,False
Lactic acid,IL-12p70,delta_time3_vs_time1,20,17,0.3675374316068184,"[-0.10, 0.70]",0.12160738149105,0.9337752128835201,False
Leuk,CRP,delta_time3_vs_time1,20,17,0.2280499054665237,"[-0.25, 0.62]",0.34772203005010993,0.9425493668730021,False
Eryt,CRP,delta_time3_vs_time1,20,17,0.002008867353037841,"[-0.45, 0.46]",0.9934877901615622,0.9957271711086872,False
Hb,CRP,delta_time3_vs_time1,20,17,0.158012414911902,"[-0.32, 0.57]",0.5182278525012998,0.9612630278514728,False
HKR,CRP,delta_time3_vs_time1,20,17,-0.016512438413297054,"[-0.47, 0.44]",0.946507026877182,0.9894847136257627,False
MCV,CRP,delta_time3_vs_time1,20,17,0.24752473113610987,"[-0.23, 0.63]",0.3069232223796872,0.9425493668730021,False
MCH,CRP,delta_time3_vs_time1,20,17,0.3490249685350736,"[-0.13, 0.69]",0.14302896944058494,0.9337752128835201,False
Trom,CRP,delta_time3_vs_time1,20,17,0.008282247540962333,"[-0.45, 0.46]",0.9731555048936675,0.9894847136257627,False
Neutr,CRP,delta_time3_vs_time1,20,17,0.35569227743266263,"[-0.12, 0.70]",0.13503169206380727,0.9337752128835201,False
Lymfos,CRP,delta_time3_vs_time1,20,17,-0.1801294594794251,"[-0.59, 0.30]",0.46055647710741754,0.9477480287900435,False
Monos,CRP,delta_time3_vs_time1,20,17,0.17638029046023204,"[-0.30, 0.58]",0.47009623008371937,0.9477480287900435,False
Eosin,CRP,delta_time3_vs_time1,20,17,-0.41546864831263125,"[-0.73, 0.05]",0.07689138502485315,0.9337752128835201,False
Basof,CRP,delta_time3_vs_time1,20,17,0.13833066479524495,"[-0.34, 0.56]",0.5722362160634235,0.9644522494961175,False
Lactic acid,CRP,delta_time3_vs_time1,20,17,0.34851192518087787,"[-0.13, 0.69]",0.1436577250590031,0.9337752128835201,False
Leuk,IFN-γ,delta_time3_vs_time1,20,17,0.12073393129340677,"[-0.35, 0.55]",0.622474166469985,0.9644522494961175,False
Eryt,IFN-γ,delta_time3_vs_time1,20,17,0.07973648991813755,"[-0.39, 0.52]",0.7455711253300958,0.9644522494961175,False
Hb,IFN-γ,delta_time3_vs_time1,20,17,0.1547632890035795,"[-0.32, 0.57]",0.5269755480640185,0.9612630278514728,False
HKR,IFN-γ,delta_time3_vs_time1,20,17,0.17178373410026418,"[-0.31, 0.58]",0.4819259858535585,0.9509238041071791,False
MCV,IFN-γ,delta_time3_vs_time1,20,17,0.20633128680343948,"[-0.27, 0.60]",0.3967197060192066,0.9477480287900435,False
MCH,IFN-γ,delta_time3_vs_time1,20,17,0.05724397856927158,"[-0.41, 0.50]",0.8159390465444046,0.9668768326343883,False
Trom,IFN-γ,delta_time3_vs_time1,20,17,-0.30830018627548533,"[-0.67, 0.17]",0.19908162427858203,0.9425493668730021,False
Neutr,IFN-γ,delta_time3_vs_time1,20,17,0.38974727532420944,"[-0.08, 0.72]",0.09904109274163417,0.9337752128835201,False
Lymfos,IFN-γ,delta_time3_vs_time1,20,17,-0.2925623883778336,"[-0.66, 0.19]",0.22417911391794293,0.9425493668730021,False
Monos,IFN-γ,delta_time3_vs_time1,20,17,0.00925048171812911,"[-0.45, 0.46]",0.9700185278710992,0.9894847136257627,False
Eosin,IFN-γ,delta_time3_vs_time1,20,17,-0.2512571302621828,"[-0.63, 0.23]",0.29944823946254073,0.9425493668730021,False
Basof,IFN-γ,delta_time3_vs_time1,20,17,-0.1569104541581466,"[-0.57, 0.32]",0.5211870216966005,0.9612630278514728,False
Lactic acid,IFN-γ,delta_time3_vs_time1,20,17,0.6755243156974874,"[0.32, 0.86]",0.001502633633660083,0.5180854876566557,False
Leuk,VEGF-C,delta_time3_vs_time1,20,17,0.1870192269054733,"[-0.29, 0.59]",0.4432853699487138,0.9477480287900435,False
Eryt,VEGF-C,delta_time3_vs_time1,20,17,0.00531576599454292,"[-0.45, 0.46]",0.9827687540310177,0.9894847136257627,False
Hb,VEGF-C,delta_time3_vs_time1,20,17,-0.21924799275507123,"[-0.61, 0.26]",0.36714045408112184,0.9425493668730021,False
HKR,VEGF-C,delta_time3_vs_time1,20,17,0.17979437455053612,"[-0.30, 0.59]",0.4614050740790936,0.9477480287900435,False
MCV,VEGF-C,delta_time3_vs_time1,20,17,0.551146185019999,"[0.13, 0.80]",0.0144507023845422,0.7064264882143139,False
MCH,VEGF-C,delta_time3_vs_time1,20,17,-0.18077045863980432,"[-0.59, 0.30]",0.45893536953000713,0.9477480287900435,False
Trom,VEGF-C,delta_time3_vs_time1,20,17,0.059496527175970766,"[-0.41, 0.50]",0.8088213770508474,0.9662136450174988,False
Neutr,VEGF-C,delta_time3_vs_time1,20,17,0.19406503335645262,"[-0.29, 0.60]",0.42597733678014293,0.9477480287900435,False
Lymfos,VEGF-C,delta_time3_vs_time1,20,17,-0.08118223342421545,"[-0.52, 0.39]",0.7411071944133434,0.9644522494961175,False
Monos,VEGF-C,delta_time3_vs_time1,20,17,0.28907755369152505,"[-0.19, 0.66]",0.23000189831360224,0.9425493668730021,False
Eosin,VEGF-C,delta_time3_vs_time1,20,17,-0.12091749393867536,"[-0.55, 0.35]",0.6219412443053737,0.9644522494961175,False
Basof,VEGF-C,delta_time3_vs_time1,20,17,-0.16222945260418561,"[-0.57, 0.32]",0.5069769883305061,0.9612630278514728,False
Lactic acid,VEGF-C,delta_time3_vs_time1,20,17,0.22236328212516598,"[-0.26, 0.61]",0.36019866466536976,0.9425493668730021,False
Leuk,PlGF,delta_time3_vs_time1,20,17,0.16424294908516038,"[-0.31, 0.58]",0.5016465540114401,0.9598605059439675,False
Eryt,PlGF,delta_time3_vs_time1,20,17,0.017177652611773803,"[-0.44, 0.47]",0.944355144568454,0.9894847136257627,False
Hb,PlGF,delta_time3_vs_time1,20,17,-0.0013180621263911307,"[-0.46, 0.45]",0.9957271711086872,0.9957271711086872,False
HKR,PlGF,delta_time3_vs_time1,20,17,-0.013514787004890082,"[-0.46, 0.44]",0.9562082371244347,0.9894847136257627,False
MCV,PlGF,delta_time3_vs_time1,20,17,0.2618367122385649,"[-0.22, 0.64]",0.27886615581806296,0.9425493668730021,False
MCH,PlGF,delta_time3_vs_time1,20,17,-0.009853156123005117,"[-0.46, 0.45]",0.9680661361221143,0.9894847136257627,False
Trom,PlGF,delta_time3_vs_time1,20,17,-0.03321160266500649,"[-0.48, 0.43]",0.892632043673113,0.9894847136257627,False
Neutr,PlGF,delta_time3_vs_time1,20,17,0.3007116350180604,"[-0.18, 0.66]",0.2109391001524595,0.9425493668730021,False
Lymfos,PlGF,delta_time3_vs_time1,20,17,-0.10877518439533912,"[-0.54, 0.36]",0.6575701033389193,0.9644522494961175,False
Monos,PlGF,delta_time3_vs_time1,20,17,0.21699077407614054,"[-0.26, 0.61]",0.37221715862396354,0.9425493668730021,False
Eosin,PlGF,delta_time3_vs_time1,20,17,-0.24596216874809979,"[-0.63, 0.23]",0.31008563731603733,0.9425493668730021,False
Basof,PlGF,delta_time3_vs_time1,20,17,-0.1830635993570896,"[-0.59, 0.30]",0.45315981135792327,0.9477480287900435,False
Lactic acid,PlGF,delta_time3_vs_time1,20,17,0.30091613742491813,"[-0.18, 0.66]",0.21061360867263698,0.9425493668730021,False
Leuk,IL-13,delta_time3_vs_time1,20,17,-0.17044790300245677,"[-0.58, 0.31]",0.4853912432026001,0.9509238041071791,False
Eryt,IL-13,delta_time3_vs_time1,20,17,0.3995684105897779,"[-0.07, 0.72]",0.09009772663172715,0.9337752128835201,False
Hb,IL-13,delta_time3_vs_time1,20,17,0.4086718100250778,"[-0.06, 0.73]",0.08234866977541515,0.9337752128835201,False
HKR,IL-13,delta_time3_vs_time1,20,17,0.5304824120401946,"[0.10, 0.79]",0.019459654273140635,0.7167639323940134,False
MCV,IL-13,delta_time3_vs_time1,20,17,0.3215793929459017,"[-0.16, 0.68]",0.1794147141006797,0.9425493668730021,False
MCH,IL-13,delta_time3_vs_time1,20,17,-0.19884750450378555,"[-0.60, 0.28]",0.4144367370360915,0.9477480287900435,False
Trom,IL-13,delta_time3_vs_time1,20,17,0.06490530237378686,"[-0.40, 0.50]",0.7917901304170941,0.9644522494961175,False
Neutr,IL-13,delta_time3_vs_time1,20,17,0.05175067556172099,"[-0.41, 0.49]",0.83335386678376,0.974450817773603,False
Lymfos,IL-13,delta_time3_vs_time1,20,17,-0.5491288808034206,"[-0.80, -0.13]",0.014888663143008537,0.7064264882143139,False
Monos,IL-13,delta_time3_vs_time1,20,17,-0.08633782936920206,"[-0.52, 0.38]",0.725253827694013,0.9644522494961175,False
Eosin,IL-13,delta_time3_vs_time1,20,17,0.08872517412383306,"[-0.38, 0.52]",0.717948441385758,0.9644522494961175,False
Basof,IL-13,delta_time3_vs_time1,20,17,-0.5753383319132047,"[-0.82, -0.16]",0.009956748206956908,0.7064264882143139,False
Lactic acid,IL-13,delta_time3_vs_time1,20,17,0.4439597943119693,"[-0.01, 0.75]",0.056889103823879864,0.9337752128835201,False
Leuk,ICAM-1,delta_time3_vs_time1,20,17,0.09566492912571305,"[-0.37, 0.53]",0.6968471246003934,0.9644522494961175,False
Eryt,ICAM-1,delta_time3_vs_time1,20,17,0.08868885235808169,"[-0.38, 0.52]",0.7180594141294776,0.9644522494961175,False
Hb,ICAM-1,delta_time3_vs_time1,20,17,0.17618170738810635,"[-0.30, 0.58]",0.4706042724956254,0.9477480287900435,False
HKR,ICAM-1,delta_time3_vs_time1,20,17,-0.010544414066457081,"[-0.46, 0.45]",0.9658269886618643,0.9894847136257627,False
MCV,ICAM-1,delta_time3_vs_time1,20,17,0.10166427046864233,"[-0.37, 0.53]",0.6787748352007178,0.9644522494961175,False
MCH,ICAM-1,delta_time3_vs_time1,20,17,0.30576361199180874,"[-0.17, 0.67]",0.2029947653099479,0.9425493668730021,False
Trom,ICAM-1,delta_time3_vs_time1,20,17,-0.08406185354344023,"[-0.52, 0.38]",0.7322396497048156,0.9644522494961175,False
Neutr,ICAM-1,delta_time3_vs_time1,20,17,0.24075973832814485,"[-0.24, 0.63]",0.32075482055927584,0.9425493668730021,False
Lymfos,ICAM-1,delta_time3_vs_time1,20,17,-0.09481327373621878,"[-0.53, 0.38]",0.6994256176021456,0.9644522494961175,False
Monos,ICAM-1,delta_time3_vs_time1,20,17,0.07458056252847735,"[-0.39, 0.51]",0.7615531597645172,0.9644522494961175,False
Eosin,ICAM-1,delta_time3_vs_time1,20,17,-0.16882733622020862,"[-0.58, 0.31]",0.48961151517005197,0.9509238041071791,False
Basof,ICAM-1,delta_time3_vs_time1,20,17,0.2833817861896678,"[-0.20, 0.65]",0.23972741997747013,0.9425493668730021,False
Lactic acid,ICAM-1,delta_time3_vs_time1,20,17,0.11506020451620994,"[-0.36, 0.54]",0.6390338033028349,0.9644522494961175,False
Leuk,IL-10,delta_time3_vs_time1,20,17,-0.15420807282822838,"[-0.57, 0.32]",0.5284771849952667,0.9612630278514728,False
Eryt,IL-10,delta_time3_vs_time1,20,17,0.14203031066206429,"[-0.33, 0.56]",0.5619015697692882,0.9644522494961175,False
Hb,IL-10,delta_time3_vs_time1,20,17,0.3380544547930687,"[-0.14, 0.69]",0.15689582882213593,0.9425493668730021,False
HKR,IL-10,delta_time3_vs_time1,20,17,0.1684786959283706,"[-0.31, 0.58]",0.4905217813041558,0.9509238041071791,False
MCV,IL-10,delta_time3_vs_time1,20,17,-0.3516573345342339,"[-0.69, 0.12]",0.1398330487605465,0.9337752128835201,False
MCH,IL-10,delta_time3_vs_time1,20,17,-0.01847870083991485,"[-0.47, 0.44]",0.9401475004889208,0.9894847136257627,False
Trom,IL-10,delta_time3_vs_time1,20,17,0.06634743721479491,"[-0.40, 0.51]",0.7872639867734886,0.9644522494961175,False
Neutr,IL-10,delta_time3_vs_time1,20,17,0.07558846847030345,"[-0.39, 0.51]",0.7584214162784055,0.9644522494961175,False
Lymfos,IL-10,delta_time3_vs_time1,20,17,-0.20295671643909036,"[-0.60, 0.28]",0.40465660268469716,0.9477480287900435,False
Monos,IL-10,delta_time3_vs_time1,20,17,-0.298353694449656,"[-0.66, 0.18]",0.2147159349421639,0.9425493668730021,False
Eosin,IL-10,delta_time3_vs_time1,20,17,0.03719749227941891,"[-0.42, 0.48]",0.8798304756703297,0.9894847136257627,False
Basof,IL-10,delta_time3_vs_time1,20,17,-0.24729801803385582,"[-0.63, 0.23]",0.3073808510753371,0.9425493668730021,False
Lactic acid,IL-10,delta_time3_vs_time1,20,17,0.26108876319218527,"[-0.22, 0.64]",0.2802917791732105,0.9425493668730021,False
Leuk,IL-15,delta_time3_vs_time1,20,17,0.0853447990900589,"[-0.38, 0.52]",0.7282992911473267,0.9644522494961175,False
Eryt,IL-15,delta_time3_vs_time1,20,17,-0.33397270725718037,"[-0.68, 0.14]",0.16228356725739745,0.9425493668730021,False
Hb,IL-15,delta_time3_vs_time1,20,17,-0.3013135375206229,"[-0.66, 0.18]",0.20998204031681256,0.9425493668730021,False
HKR,IL-15,delta_time3_vs_time1,20,17,-0.15047090400869723,"[-0.57, 0.33]",0.5386359172670625,0.9634406131587928,False
MCV,IL-15,delta_time3_vs_time1,20,17,0.2166541493208926,"[-0.26, 0.61]",0.37297763084555025,0.9425493668730021,False
MCH,IL-15,delta_time3_vs_time1,20,17,0.21828667444266076,"[-0.26, 0.61]",0.36929773961050283,0.9425493668730021,False
Trom,IL-15,delta_time3_vs_time1,20,17,-0.16064529336431893,"[-0.57, 0.32]",0.5111897281010442,0.9612630278514728,False
Neutr,IL-15,delta_time3_vs_time1,20,17,0.17490619586884548,"[-0.30, 0.58]",0.47387401439502175,0.9477480287900435,False
Lymfos,IL-15,delta_time3_vs_time1,20,17,-0.294332445969235,"[-0.66, 0.18]",0.22125853726041092,0.9425493668730021,False
Monos,IL-15,delta_time3_vs_time1,20,17,0.09146679694516253,"[-0.38, 0.52]",0.7095877963402507,0.9644522494961175,False
Eosin,IL-15,delta_time3_vs_time1,20,17,-0.37265656451722745,"[-0.71, 0.10]",0.11610976903941747,0.9337752128835201,False
Basof,IL-15,delta_time3_vs_time1,20,17,0.3099736454356765,"[-0.17, 0.67]",0.19652760093040836,0.9425493668730021,False
Lactic acid,IL-15,delta_time3_vs_time1,20,17,0.2978987810280457,"[-0.18, 0.66]",0.21544965398583277,0.9425493668730021,False
Leuk,IL-12/IL-23p40,delta_time3_vs_time1,20,17,0.2732922424640378,"[-0.21, 0.65]",0.25759247017976133,0.9425493668730021,False
Eryt,IL-12/IL-23p40,delta_time3_vs_time1,20,17,-0.13101791791759698,"[-0.55, 0.34]",0.592901052757955,0.9644522494961175,False
Hb,IL-12/IL-23p40,delta_time3_vs_time1,20,17,-0.19521922913646905,"[-0.60, 0.28]",0.42317667087581246,0.9477480287900435,False
HKR,IL-12/IL-23p40,delta_time3_vs_time1,20,17,0.03125441539671564,"[-0.43, 0.48]",0.8989274964537953,0.9894847136257627,False
MCV,IL-12/IL-23p40,delta_time3_vs_time1,20,17,0.4039421437559622,"[-0.06, 0.73]",0.08631089355111358,0.9337752128835201,False
MCH,IL-12/IL-23p40,delta_time3_vs_time1,20,17,-0.06589482499148216,"[-0.50, 0.40]",0.7886838155778495,0.9644522494961175,False
Trom,IL-12/IL-23p40,delta_time3_vs_time1,20,17,-0.0595361459392433,"[-0.50, 0.41]",0.8086963153668414,0.9662136450174988,False
Neutr,IL-12/IL-23p40,delta_time3_vs_time1,20,17,0.43028694600673684,"[-0.03, 0.74]",0.06592715683036034,0.9337752128835201,False
Lymfos,IL-12/IL-23p40,delta_time3_vs_time1,20,17,-0.2578669525284795,"[-0.64, 0.22]",0.28648398989940554,0.9425493668730021,False
Monos,IL-12/IL-23p40,delta_time3_vs_time1,20,17,0.32405276532005406,"[-0.15, 0.68]",0.17590220277350954,0.9425493668730021,False
Eosin,IL-12/IL-23p40,delta_time3_vs_time1,20,17,-0.27271817762643313,"[-0.65, 0.21]",0.2586334769512532,0.9425493668730021,False
Basof,IL-12/IL-23p40,delta_time3_vs_time1,20,17,-0.25685877543154656,"[-0.64, 0.22]",0.28843877041134497,0.9425493668730021,False
Lactic acid,IL-12/IL-23p40,delta_time3_vs_time1,20,17,0.3123271348149644,"[-0.17, 0.67]",0.1929727504049027,0.9425493668730021,False
Leuk,GM-CSF,delta_time3_vs_time1,20,17,0.36678881150633363,"[-0.10, 0.70]",0.12242657033797745,0.9337752128835201,False
Eryt,GM-CSF,delta_time3_vs_time1,20,17,-0.23770921050591223,"[-0.62, 0.24]",0.3271108845780315,0.9425493668730021,False
Hb,GM-CSF,delta_time3_vs_time1,20,17,-0.2868114719233667,"[-0.66, 0.19]",0.23384020594865929,0.9425493668730021,False
HKR,GM-CSF,delta_time3_vs_time1,20,17,-0.22217127706998616,"[-0.61, 0.26]",0.3606243300556252,0.9425493668730021,False
MCV,GM-CSF,delta_time3_vs_time1,20,17,-0.28153440228447335,"[-0.65, 0.20]",0.24293750980573683,0.9425493668730021,False
MCH,GM-CSF,delta_time3_vs_time1,20,17,-0.10366729542555093,"[-0.53, 0.37]",0.6727775753185846,0.9644522494961175,False
Trom,GM-CSF,delta_time3_vs_time1,20,17,-0.27708695106546366,"[-0.65, 0.20]",0.25077765538379365,0.9425493668730021,False
Neutr,GM-CSF,delta_time3_vs_time1,20,17,0.2820883134720286,"[-0.20, 0.65]",0.2419721448808341,0.9425493668730021,False
Lymfos,GM-CSF,delta_time3_vs_time1,20,17,0.39132598752659076,"[-0.08, 0.72]",0.09756177707798,0.9337752128835201,False
Monos,GM-CSF,delta_time3_vs_time1,20,17,0.37333742217620747,"[-0.10, 0.71]",0.11539216963960383,0.9337752128835201,False
Eosin,GM-CSF,delta_time3_vs_time1,20,17,0.06683926131985538,"[-0.40, 0.51]",0.7857218799020043,0.9644522494961175,False
Basof,GM-CSF,delta_time3_vs_time1,20,17,-0.09397780081446527,"[-0.53, 0.38]",0.7019581803953322,0.9644522494961175,False
Lactic acid,GM-CSF,delta_time3_vs_time1,20,17,-0.34999933839736436,"[-0.69, 0.12]",0.14184012374882207,0.9337752128835201,False
Leuk,TNF-β,delta_time3_vs_time1,20,17,0.3181885324693876,"[-0.16, 0.67]",0.18430668494590705,0.9425493668730021,False
Eryt,TNF-β,delta_time3_vs_time1,20,17,-0.03586473946069173,"[-0.48, 0.43]",0.8841078860702947,0.9894847136257627,False
Hb,TNF-β,delta_time3_vs_time1,20,17,0.013755870601235285,"[-0.44, 0.47]",0.9554277899570753,0.9894847136257627,False
HKR,TNF-β,delta_time3_vs_time1,20,17,-0.13070113476174924,"[-0.55, 0.34]",0.5938032122661543,0.9644522494961175,False
MCV,TNF-β,delta_time3_vs_time1,20,17,-0.1499427827173876,"[-0.57, 0.33]",0.5400786435823699,0.9634406131587928,False
MCH,TNF-β,delta_time3_vs_time1,20,17,0.025110098047591303,"[-0.43, 0.47]",0.9187271214059561,0.9894847136257627,False
Trom,TNF-β,delta_time3_vs_time1,20,17,-0.0495252096168127,"[-0.49, 0.41]",0.840430689105614,0.9777993355408142,False
Neutr,TNF-β,delta_time3_vs_time1,20,17,0.23170006273096797,"[-0.25, 0.62]",0.33984688567706745,0.9425493668730021,False
Lymfos,TNF-β,delta_time3_vs_time1,20,17,-0.01610956834700759,"[-0.47, 0.44]",0.947810433042481,0.9894847136257627,False
Monos,TNF-β,delta_time3_vs_time1,20,17,0.39160297011223055,"[-0.08, 0.72]",0.09730389602216706,0.9337752128835201,False
Eosin,TNF-β,delta_time3_vs_time1,20,17,0.2661210276240936,"[-0.21, 0.64]",0.2707865807189209,0.9425493668730021,False
Basof,TNF-β,delta_time3_vs_time1,20,17,0.17802542620175796,"[-0.30, 0.58]",0.46589802720097495,0.9477480287900435,False
Lactic acid,TNF-β,delta_time3_vs_time1,20,17,0.2510567662692403,"[-0.23, 0.63]",0.2998466865507691,0.9425493668730021,False
Leuk,TARC,delta_time3_vs_time1,20,17,0.15203847872999557,"[-0.32, 0.57]",0.5343639759202725,0.9634406131587928,False
Eryt,TARC,delta_time3_vs_time1,20,17,-0.2458361049981906,"[-0.63, 0.23]",0.31034162209861677,0.9425493668730021,False
Hb,TARC,delta_time3_vs_time1,20,17,-0.43249831155320906,"[-0.74, 0.03]",0.06439702191178003,0.9337752128835201,False
HKR,TARC,delta_time3_vs_time1,20,17,-0.08847484590651823,"[-0.52, 0.38]",0.7187133709539029,0.9644522494961175,False
MCV,TARC,delta_time3_vs_time1,20,17,0.558445213757272,"[0.14, 0.81]",0.012951391989237396,0.7064264882143139,False
MCH,TARC,delta_time3_vs_time1,20,17,-0.063082461487985,"[-0.50, 0.40]",0.7975202415759999,0.9657642377440876,False
Trom,TARC,delta_time3_vs_time1,20,17,-0.1624368290431182,"[-0.57, 0.32]",0.5064267440088365,0.9612630278514728,False
Neutr,TARC,delta_time3_vs_time1,20,17,0.08071890750674902,"[-0.39, 0.52]",0.7425369221219013,0.9644522494961175,False
Lymfos,TARC,delta_time3_vs_time1,20,17,0.13395467238238462,"[-0.34, 0.55]",0.5845648731855345,0.9644522494961175,False
Monos,TARC,delta_time3_vs_time1,20,17,0.262486037193413,"[-0.22, 0.64]",0.27763215446522427,0.9425493668730021,False
Eosin,TARC,delta_time3_vs_time1,20,17,0.19910621983492774,"[-0.28, 0.60]",0.4138172636726323,0.9477480287900435,False
Basof,TARC,delta_time3_vs_time1,20,17,-0.011999297311726295,"[-0.46, 0.44]",0.9611150979865287,0.9894847136257627,False
Lactic acid,TARC,delta_time3_vs_time1,20,17,0.0324333867319485,"[-0.43, 0.48]",0.8951345231683765,0.9894847136257627,False
Leuk,VEGF-D,delta_time3_vs_time1,20,17,0.1212039761574687,"[-0.35, 0.55]",0.6211098841243605,0.9644522494961175,False
Eryt,VEGF-D,delta_time3_vs_time1,20,17,-0.25297915325195547,"[-0.63, 0.23]",0.2960370357999909,0.9425493668730021,False
Hb,VEGF-D,delta_time3_vs_time1,20,17,-0.06759796159583269,"[-0.51, 0.40]",0.7833444864055721,0.9644522494961175,False
HKR,VEGF-D,delta_time3_vs_time1,20,17,-0.1866085836425792,"[-0.59, 0.29]",0.44430522971005215,0.9477480287900435,False
MCV,VEGF-D,delta_time3_vs_time1,20,17,0.2645413771234741,"[-0.22, 0.64]",0.27374841735564115,0.9425493668730021,False
MCH,VEGF-D,delta_time3_vs_time1,20,17,0.30484441234568094,"[-0.17, 0.67]",0.204425272078315,0.9425493668730021,False
Trom,VEGF-D,delta_time3_vs_time1,20,17,-0.11022859810191327,"[-0.54, 0.36]",0.6532660451740468,0.9644522494961175,False
Neutr,VEGF-D,delta_time3_vs_time1,20,17,0.19311517036466028,"[-0.29, 0.60]",0.42828953619344334,0.9477480287900435,False
Lymfos,VEGF-D,delta_time3_vs_time1,20,17,-0.18535261007634043,"[-0.59, 0.29]",0.4474320601043418,0.9477480287900435,False
Monos,VEGF-D,delta_time3_vs_time1,20,17,0.11067326235387653,"[-0.36, 0.54]",0.6519513251021836,0.9644522494961175,False
Eosin,VEGF-D,delta_time3_vs_time1,20,17,-0.4713063019629179,"[-0.76, -0.02]",0.04165311019021049,0.9337752128835201,False
Basof,VEGF-D,delta_time3_vs_time1,20,17,0.07252573203580982,"[-0.39, 0.51]",0.7679488421155571,0.9644522494961175,False
Lactic acid,VEGF-D,delta_time3_vs_time1,20,17,0.3730628610484264,"[-0.10, 0.71]",0.1156811651208341,0.9337752128835201,False
Leuk,IL-2,delta_time3_vs_time1,20,17,-0.0716643530059288,"[-0.51, 0.40]",0.7706341957359123,0.9644522494961175,False
Eryt,IL-2,delta_time3_vs_time1,20,17,-0.07557303228681611,"[-0.51, 0.39]",0.7584693522407077,0.9644522494961175,False
Hb,IL-2,delta_time3_vs_time1,20,17,0.026518413651695213,"[-0.43, 0.48]",0.9141844668180016,0.9894847136257627,False
HKR,IL-2,delta_time3_vs_time1,20,17,0.14728833863933705,"[-0.33, 0.56]",0.547356554484655,0.9634406131587928,False
MCV,IL-2,delta_time3_vs_time1,20,17,0.3486128600883767,"[-0.13, 0.69]",0.14353387337066337,0.9337752128835201,False
MCH,IL-2,delta_time3_vs_time1,20,17,-0.12523421919504255,"[-0.55, 0.35]",0.6094612268378679,0.9644522494961175,False
Trom,IL-2,delta_time3_vs_time1,20,17,-0.2490282051040397,"[-0.63, 0.23]",0.3038987871236637,0.9425493668730021,False
Neutr,IL-2,delta_time3_vs_time1,20,17,0.19083464229068625,"[-0.29, 0.59]",0.4338678879940405,0.9477480287900435,False
Lymfos,IL-2,delta_time3_vs_time1,20,17,-0.433315189396823,"[-0.74, 0.03]",0.06383857471406741,0.9337752128835201,False
Monos,IL-2,delta_time3_vs_time1,20,17,-0.015945448888436627,"[-0.47, 0.44]",0.948341445552139,0.9894847136257627,False
Eosin,IL-2,delta_time3_vs_time1,20,17,-0.1266825119253291,"[-0.55, 0.35]",0.6052968905498917,0.9644522494961175,False
Basof,IL-2,delta_time3_vs_time1,20,17,-0.3337364543964101,"[-0.68, 0.14]",0.16259924217175598,0.9425493668730021,False
Lactic acid,IL-2,delta_time3_vs_time1,20,17,0.466753845602107,"[0.02, 0.76]",0.04394292892944889,0.9337752128835201,False
Leuk,IP-10,delta_time3_vs_time1,20,17,0.24373790226072453,"[-0.24, 0.63]",0.3146208211774812,0.9425493668730021,False
Eryt,IP-10,delta_time3_vs_time1,20,17,-0.07345615308471978,"[-0.51, 0.39]",0.7650510911133995,0.9644522494961175,False
Hb,IP-10,delta_time3_vs_time1,20,17,-0.21226747986213823,"[-0.61, 0.27]",0.3829672648827722,0.9425493668730021,False
HKR,IP-10,delta_time3_vs_time1,20,17,0.11279841914457107,"[-0.36, 0.54]",0.6456815849641366,0.9644522494961175,False
MCV,IP-10,delta_time3_vs_time1,20,17,0.3569487770279695,"[-0.12, 0.70]",0.13356044959445565,0.9337752128835201,False
MCH,IP-10,delta_time3_vs_time1,20,17,0.06342033866188827,"[-0.40, 0.50]",0.7964573647220764,0.9657642377440876,False
Trom,IP-10,delta_time3_vs_time1,20,17,-0.1272982774532278,"[-0.55, 0.35]",0.6035298721509315,0.9644522494961175,False
Neutr,IP-10,delta_time3_vs_time1,20,17,0.25809591484888494,"[-0.22, 0.64]",0.28604118435520126,0.9425493668730021,False
Lymfos,IP-10,delta_time3_vs_time1,20,17,-0.06481531310068639,"[-0.50, 0.40]",0.7920727750386666,0.9644522494961175,False
Monos,IP-10,delta_time3_vs_time1,20,17,0.22932909021883366,"[-0.25, 0.62]",0.34495030542497873,0.9425493668730021,False
Eosin,IP-10,delta_time3_vs_time1,20,17,0.008769968472179427,"[-0.45, 0.46]",0.9715752903785672,0.9894847136257627,False
Basof,IP-10,delta_time3_vs_time1,20,17,0.11101289783055472,"[-0.36, 0.54]",0.6509478006045244,0.9644522494961175,False
